case,case_id,u3_folder,u3_bucket,test_id,theta1,theta2,Pt,pt_source,raw_csv_path,curve_csv,plot_path
Case3,3,3-3,3,259,-6.0,38.0,8197.8,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_259.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_259.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_259_P1.png
Case3,3,3-3,3,261,-14.0,-28.0,8359.52,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_261.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_261.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_261_P1.png
Case3,3,3-3,3,263,-24.0,2.0,6481.85,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_263.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_263.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_263_P1.png
Case3,3,3-3,3,280,-31.0,-12.0,7564.28,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_280.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_280.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_280_P1.png
Case3,3,3-3,3,284,16.0,16.0,6903.6,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_284.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_284.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_284_P1.png
Case3,3,3-3,3,291,26.0,5.0,6740.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_291.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_291.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_291_P1.png
Case3,3,3-3,3,293,-28.0,11.0,7297.97,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_293.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_293.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_293_P1.png
Case3,3,3-3,3,297,-13.0,-4.0,5465.9,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_297.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_297.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_297_P1.png
Case3,3,3-3,3,298,-19.0,-23.0,8687.94,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_298.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_298.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_298_P1.png
Case3,3,3-3,3,299,5.0,-32.0,7887.16,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/csv/force_disp_Test_299.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-3/csv_load/force_disp_Test_299.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-3/plot/plot_Test_299_P1.png
Case4,4,4-2,2,001,65.0,19.0,8706.62,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_001.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_001.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_001_P1.png
Case4,4,4-2,2,005,-52.0,20.0,8727.04,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_005.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_005.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_005_P1.png
Case4,4,4-2,2,006,-15.0,-74.0,9033.2,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_006.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_006.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_006_P1.png
Case4,4,4-2,2,008,86.0,9.0,8209.52,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_008.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_008.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_008_P1.png
Case4,4,4-2,2,009,-63.0,21.0,8840.09,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_009.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_009.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_009_P1.png
Case4,4,4-2,2,011,-39.0,-9.0,7736.55,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_011.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_011.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_011_P1.png
Case4,4,4-2,2,012,-56.0,9.0,8317.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_012.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_012.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_012_P1.png
Case4,4,4-2,2,014,19.0,79.0,9200.57,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_014.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_014.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_014_P1.png
Case4,4,4-2,2,015,35.0,60.0,10642.8,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_015.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_015.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_015_transition.png
Case4,4,4-2,2,017,-30.0,66.0,9433.28,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_017.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_017.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_017_P1.png
Case4,4,4-2,2,018,-53.0,31.0,10046.6,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_018.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_018.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_018_transition.png
Case4,4,4-2,2,019,-79.0,29.0,8979.49,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_019.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_019.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_019_P1.png
Case4,4,4-2,2,020,-2.0,48.0,8493.42,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_020.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_020.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_020_P1.png
Case4,4,4-2,2,022,43.0,-33.0,10657.4,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_022.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_022.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_022_transition.png
Case4,4,4-2,2,024,30.0,75.0,9426.01,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_024.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_024.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_024_P1.png
Case4,4,4-2,2,028,36.0,-31.0,10604.54,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_028.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_028.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_028_P1.png
Case4,4,4-2,2,034,-43.0,-15.0,8217.77,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_034.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_034.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_034_P1.png
Case4,4,4-2,2,040,-27.0,-54.0,9305.13,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_040.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_040.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_040_P1.png
Case4,4,4-2,2,041,-2.0,-68.0,8722.7,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_041.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_041.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_041_P1.png
Case4,4,4-2,2,045,-18.0,-35.0,8835.17,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_045.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_045.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_045_P1.png
Case4,4,4-2,2,047,42.0,27.0,9103.12,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_047.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_047.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_047_P1.png
Case4,4,4-2,2,048,1.0,71.0,8710.39,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_048.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_048.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_048_P1.png
Case4,4,4-2,2,049,-37.0,22.0,8324.09,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_049.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_049.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_049_P1.png
Case4,4,4-2,2,050,-16.0,44.0,8890.25,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_050.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_050.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_050_P1.png
Case4,4,4-2,2,051,28.0,57.0,9338.59,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_051.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_051.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_051_P1.png
Case4,4,4-2,2,052,-79.0,34.0,9036.4,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_052.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_052.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_052_P1.png
Case4,4,4-2,2,053,3.0,87.0,7985.48,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_053.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_053.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_053_P1.png
Case4,4,4-2,2,054,-17.0,-44.0,3858.23,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_054.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_054.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_054_P1.png
Case4,4,4-2,2,056,67.0,-19.0,8754.9,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_056.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_056.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_056_P1.png
Case4,4,4-2,2,057,2.0,74.0,8697.52,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_057.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_057.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_057_P1.png
Case4,4,4-2,2,058,82.0,19.0,8625.62,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_058.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_058.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_058_P1.png
Case4,4,4-2,2,061,0.0,-52.0,8594.79,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_061.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_061.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_061_P1.png
Case4,4,4-2,2,062,33.0,26.0,9494.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_062.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_062.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_062_P1.png
Case4,4,4-2,2,063,-75.0,38.0,10932.6,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_063.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_063.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_063_transition.png
Case4,4,4-2,2,064,-20.0,55.0,9241.54,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_064.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_064.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_064_P1.png
Case4,4,4-2,2,065,72.0,31.0,8972.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_065.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_065.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_065_P1.png
Case4,4,4-2,2,069,-36.0,57.0,10936.3,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_069.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_069.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_069_transition.png
Case4,4,4-2,2,071,-45.0,-29.0,9135.7,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_071.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_071.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_071_P1.png
Case4,4,4-2,2,073,-22.0,46.0,9240.82,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_073.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_073.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_073_P1.png
Case4,4,4-2,2,075,-22.0,82.0,9362.12,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_075.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_075.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_075_P1.png
Case4,4,4-2,2,076,50.0,5.0,8047.75,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_076.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_076.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_076_P1.png
Case4,4,4-2,2,077,-64.0,20.0,8799.82,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_077.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_077.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_077_P1.png
Case4,4,4-2,2,078,29.0,-79.0,9467.42,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_078.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_078.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_078_P1.png
Case4,4,4-2,2,079,-67.0,39.0,10986.1,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_079.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_079.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_079_transition.png
Case4,4,4-2,2,081,-38.0,-72.0,10995.6,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_081.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_081.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_081_transition.png
Case4,4,4-2,2,083,-12.0,85.0,9146.78,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_083.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_083.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_083_P1.png
Case4,4,4-2,2,087,-38.0,89.0,11685.5,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_087.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_087.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_087_transition.png
Case4,4,4-2,2,088,23.0,33.0,9569.85,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_088.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_088.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_088_P1.png
Case4,4,4-2,2,089,18.0,-35.0,8926.04,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_089.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_089.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_089_P1.png
Case4,4,4-2,2,090,-65.0,24.0,8936.35,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_090.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_090.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_090_P1.png
Case4,4,4-2,2,092,-38.0,-40.0,13258.17,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_092.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_092.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_092_P1.png
Case4,4,4-2,2,095,68.0,-30.0,9040.08,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_095.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_095.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_095_P1.png
Case4,4,4-2,2,097,-46.0,-23.0,8715.93,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_097.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_097.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_097_P1.png
Case4,4,4-2,2,101,48.0,15.0,8345.89,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_101.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_101.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_101_P1.png
Case4,4,4-2,2,102,76.0,-24.0,8864.8,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_102.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_102.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_102_P1.png
Case4,4,4-2,2,103,66.0,14.0,8517.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_103.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_103.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_103_P1.png
Case4,4,4-2,2,104,83.0,3.0,8074.1,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_104.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_104.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_104_P1.png
Case4,4,4-2,2,106,-12.0,43.0,8645.4,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_106.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_106.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_106_P1.png
Case4,4,4-2,2,107,69.0,8.0,8282.85,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_107.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_107.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_107_P1.png
